"","Country","year","sex","age","suicides_no","population","suicides.100k.pop","country.year","gdp_for_year....","gdp_per_capita....","generation"
"2222","Finland",2015,"male","35-54 years",190,704220,26.98,"Finland2015",232464833066,44862,"Generation X"
"2223","Finland",2015,"male","25-34 years",92,357334,25.75,"Finland2015",232464833066,44862,"Millenials"
"2224","Finland",2015,"male","55-74 years",159,665885,23.88,"Finland2015",232464833066,44862,"Boomers"
"2225","Finland",2015,"male","15-24 years",59,332082,17.77,"Finland2015",232464833066,44862,"Millenials"
"2226","Finland",2015,"female","25-34 years",30,337446,8.89,"Finland2015",232464833066,44862,"Millenials"
"2227","Finland",2015,"female","35-54 years",55,682671,8.06,"Finland2015",232464833066,44862,"Generation X"
"2228","Finland",2015,"female","55-74 years",55,711135,7.73,"Finland2015",232464833066,44862,"Boomers"
"2229","Finland",2015,"female","75+ years",21,295795,7.1,"Finland2015",232464833066,44862,"Silent"
"2230","Finland",2015,"female","15-24 years",12,317937,3.77,"Finland2015",232464833066,44862,"Millenials"
"2231","Finland",2015,"male","5-14 years",5,305748,1.64,"Finland2015",232464833066,44862,"Generation Z"
"2232","Finland",2015,"female","5-14 years",0,292608,0,"Finland2015",232464833066,44862,"Generation Z"
"2233","France",1995,"male","75+ years",1299,1339300,96.99,"France1995",1601094756210,29363,"G.I. Generation"
"2234","France",1995,"male","55-74 years",2067,5066300,40.8,"France1995",1601094756210,29363,"Silent"
"2235","France",1995,"male","35-54 years",3198,7887100,40.55,"France1995",1601094756210,29363,"Boomers"
"2236","France",1995,"male","25-34 years",1397,4337200,32.21,"France1995",1601094756210,29363,"Generation X"
"2237","France",1995,"female","75+ years",543,2517900,21.57,"France1995",1601094756210,29363,"G.I. Generation"
"2238","France",1995,"female","55-74 years",1002,5819400,17.22,"France1995",1601094756210,29363,"Silent"
"2239","France",1995,"male","15-24 years",622,4081100,15.24,"France1995",1601094756210,29363,"Generation X"
"2240","France",1995,"female","35-54 years",1110,7882500,14.08,"France1995",1601094756210,29363,"Boomers"
"2241","France",1995,"female","25-34 years",372,4319400,8.61,"France1995",1601094756210,29363,"Generation X"
"2242","France",1995,"female","15-24 years",181,3944400,4.59,"France1995",1601094756210,29363,"Generation X"
"2243","France",1995,"male","5-14 years",22,3751400,0.59,"France1995",1601094756210,29363,"Millenials"
"2244","France",1995,"female","5-14 years",6,3582500,0.17,"France1995",1601094756210,29363,"Millenials"
"2245","France",1996,"male","75+ years",1227,1406900,87.21,"France1996",1605675086550,29305,"G.I. Generation"
"2246","France",1996,"male","35-54 years",3198,8040100,39.78,"France1996",1605675086550,29305,"Boomers"
"2247","France",1996,"male","55-74 years",1905,5025600,37.91,"France1996",1605675086550,29305,"Silent"
"2248","France",1996,"male","25-34 years",1308,4348700,30.08,"France1996",1605675086550,29305,"Generation X"
"2249","France",1996,"female","75+ years",524,2604800,20.12,"France1996",1605675086550,29305,"G.I. Generation"
"2250","France",1996,"female","55-74 years",898,5746100,15.63,"France1996",1605675086550,29305,"Silent"
"2251","France",1996,"female","35-54 years",1135,8060200,14.08,"France1996",1605675086550,29305,"Boomers"
"2252","France",1996,"male","15-24 years",519,4039700,12.85,"France1996",1605675086550,29305,"Generation X"
"2253","France",1996,"female","25-34 years",381,4324600,8.81,"France1996",1605675086550,29305,"Generation X"
"2254","France",1996,"female","15-24 years",165,3903000,4.23,"France1996",1605675086550,29305,"Generation X"
"2255","France",1996,"male","5-14 years",17,3729800,0.46,"France1996",1605675086550,29305,"Millenials"
"2256","France",1996,"female","5-14 years",2,3562100,0.06,"France1996",1605675086550,29305,"Millenials"
"2257","France",1997,"male","75+ years",1293,1466200,88.19,"France1997",1452884917959,26394,"G.I. Generation"
"2258","France",1997,"male","35-54 years",3224,8161700,39.5,"France1997",1452884917959,26394,"Boomers"
"2259","France",1997,"male","55-74 years",1830,5020300,36.45,"France1997",1452884917959,26394,"Silent"
"2260","France",1997,"male","25-34 years",1206,4363600,27.64,"France1997",1452884917959,26394,"Generation X"
"2261","France",1997,"female","75+ years",513,2681600,19.13,"France1997",1452884917959,26394,"G.I. Generation"
"2262","France",1997,"female","55-74 years",850,5708700,14.89,"France1997",1452884917959,26394,"Silent"
"2263","France",1997,"female","35-54 years",1137,8206300,13.86,"France1997",1452884917959,26394,"Boomers"
"2264","France",1997,"male","15-24 years",534,3996500,13.36,"France1997",1452884917959,26394,"Generation X"
"2265","France",1997,"female","25-34 years",362,4330700,8.36,"France1997",1452884917959,26394,"Generation X"
"2266","France",1997,"female","15-24 years",167,3862400,4.32,"France1997",1452884917959,26394,"Generation X"
"2267","France",1997,"male","5-14 years",12,3706700,0.32,"France1997",1452884917959,26394,"Millenials"
"2268","France",1997,"female","5-14 years",11,3540800,0.31,"France1997",1452884917959,26394,"Millenials"
"2269","France",1998,"male","75+ years",1207,1427400,84.56,"France1998",1503108739159,27190,"G.I. Generation"
"2270","France",1998,"male","35-54 years",3073,8206100,37.45,"France1998",1503108739159,27190,"Boomers"
"2271","France",1998,"male","55-74 years",1822,4982000,36.57,"France1998",1503108739159,27190,"Silent"
"2272","France",1998,"male","25-34 years",1136,4361300,26.05,"France1998",1503108739159,27190,"Generation X"
"2273","France",1998,"female","75+ years",469,2621800,17.89,"France1998",1503108739159,27190,"G.I. Generation"
"2274","France",1998,"female","55-74 years",789,5678200,13.9,"France1998",1503108739159,27190,"Silent"
"2275","France",1998,"male","15-24 years",523,3962400,13.2,"France1998",1503108739159,27190,"Generation X"
"2276","France",1998,"female","35-54 years",1040,8271100,12.57,"France1998",1503108739159,27190,"Boomers"
"2277","France",1998,"female","25-34 years",316,4325400,7.31,"France1998",1503108739159,27190,"Generation X"
"2278","France",1998,"female","15-24 years",140,3836900,3.65,"France1998",1503108739159,27190,"Generation X"
"2279","France",1998,"male","5-14 years",10,3891000,0.26,"France1998",1503108739159,27190,"Millenials"
"2280","France",1998,"female","5-14 years",9,3717100,0.24,"France1998",1503108739159,27190,"Millenials"
"2281","France",1999,"male","75+ years",1189,1477808,80.46,"France1999",1492647560196,27118,"G.I. Generation"
"2282","France",1999,"male","55-74 years",1744,4960694,35.16,"France1999",1492647560196,27118,"Silent"
"2283","France",1999,"male","35-54 years",2893,8248737,35.07,"France1999",1492647560196,27118,"Boomers"
"2284","France",1999,"male","25-34 years",1103,4226264,26.1,"France1999",1492647560196,27118,"Generation X"
"2285","France",1999,"female","75+ years",472,2704077,17.46,"France1999",1492647560196,27118,"G.I. Generation"
"2286","France",1999,"female","55-74 years",818,5655463,14.46,"France1999",1492647560196,27118,"Silent"
"2287","France",1999,"female","35-54 years",1090,8372745,13.02,"France1999",1492647560196,27118,"Boomers"
"2288","France",1999,"male","15-24 years",477,3886319,12.27,"France1999",1492647560196,27118,"Generation X"
"2289","France",1999,"female","25-34 years",325,4244890,7.66,"France1999",1492647560196,27118,"Generation X"
"2290","France",1999,"female","15-24 years",127,3767655,3.37,"France1999",1492647560196,27118,"Generation X"
"2291","France",1999,"male","5-14 years",21,3836476,0.55,"France1999",1492647560196,27118,"Millenials"
"2292","France",1999,"female","5-14 years",9,3662265,0.25,"France1999",1492647560196,27118,"Millenials"
"2293","France",2000,"male","75+ years",1326,1531239,86.6,"France2000",1362248940483,24648,"G.I. Generation"
"2294","France",2000,"male","35-54 years",3235,8355079,38.72,"France2000",1362248940483,24648,"Boomers"
"2295","France",2000,"male","55-74 years",1820,4982015,36.53,"France2000",1362248940483,24648,"Silent"
"2296","France",2000,"male","25-34 years",1088,4176771,26.05,"France2000",1362248940483,24648,"Generation X"
"2297","France",2000,"female","75+ years",492,2775754,17.72,"France2000",1362248940483,24648,"G.I. Generation"
"2298","France",2000,"female","55-74 years",819,5646919,14.5,"France2000",1362248940483,24648,"Silent"
"2299","France",2000,"female","35-54 years",1127,8501357,13.26,"France2000",1362248940483,24648,"Boomers"
"2300","France",2000,"male","15-24 years",471,3885375,12.12,"France2000",1362248940483,24648,"Generation X"
"2301","France",2000,"female","25-34 years",291,4188264,6.95,"France2000",1362248940483,24648,"Generation X"
"2302","France",2000,"female","15-24 years",137,3764091,3.64,"France2000",1362248940483,24648,"Generation X"
"2303","France",2000,"male","5-14 years",35,3817540,0.92,"France2000",1362248940483,24648,"Millenials"
"2304","France",2000,"female","5-14 years",8,3643220,0.22,"France2000",1362248940483,24648,"Millenials"
"2305","France",2001,"male","75+ years",1206,1585654,76.06,"France2001",1376465324385,24796,"Silent"
"2306","France",2001,"male","35-54 years",3166,8409778,37.65,"France2001",1376465324385,24796,"Boomers"
"2307","France",2001,"male","55-74 years",1755,5049336,34.76,"France2001",1376465324385,24796,"Silent"
"2308","France",2001,"male","25-34 years",1075,4116558,26.11,"France2001",1376465324385,24796,"Generation X"
"2309","France",2001,"female","75+ years",468,2849945,16.42,"France2001",1376465324385,24796,"Silent"
"2310","France",2001,"female","55-74 years",793,5685442,13.95,"France2001",1376465324385,24796,"Silent"
"2311","France",2001,"female","35-54 years",1122,8577068,13.08,"France2001",1376465324385,24796,"Boomers"
"2312","France",2001,"male","15-24 years",434,3908716,11.1,"France2001",1376465324385,24796,"Millenials"
"2313","France",2001,"female","25-34 years",260,4118984,6.31,"France2001",1376465324385,24796,"Generation X"
"2314","France",2001,"female","15-24 years",135,3785067,3.57,"France2001",1376465324385,24796,"Millenials"
"2315","France",2001,"male","5-14 years",24,3799737,0.63,"France2001",1376465324385,24796,"Millenials"
"2316","France",2001,"female","5-14 years",11,3624987,0.3,"France2001",1376465324385,24796,"Millenials"
"2317","France",2002,"male","75+ years",1189,1639346,72.53,"France2002",1494286655374,26714,"Silent"
"2318","France",2002,"male","35-54 years",3161,8426925,37.51,"France2002",1494286655374,26714,"Boomers"
"2319","France",2002,"male","55-74 years",1817,5181628,35.07,"France2002",1494286655374,26714,"Silent"
"2320","France",2002,"male","25-34 years",1069,4093371,26.12,"France2002",1494286655374,26714,"Generation X"
"2321","France",2002,"female","75+ years",483,2925326,16.51,"France2002",1494286655374,26714,"Silent"
"2322","France",2002,"female","55-74 years",825,5793815,14.24,"France2002",1494286655374,26714,"Silent"
"2323","France",2002,"female","35-54 years",1198,8616861,13.9,"France2002",1494286655374,26714,"Boomers"
"2324","France",2002,"male","15-24 years",469,3945027,11.89,"France2002",1494286655374,26714,"Millenials"
"2325","France",2002,"female","25-34 years",275,4087370,6.73,"France2002",1494286655374,26714,"Generation X"
"2326","France",2002,"female","15-24 years",120,3826195,3.14,"France2002",1494286655374,26714,"Millenials"
"2327","France",2002,"male","5-14 years",23,3788047,0.61,"France2002",1494286655374,26714,"Millenials"
"2328","France",2002,"female","5-14 years",14,3611606,0.39,"France2002",1494286655374,26714,"Millenials"
"2329","France",2003,"male","75+ years",1284,1693303,75.83,"France2003",1840480812641,32656,"Silent"
"2330","France",2003,"male","35-54 years",3379,8430499,40.08,"France2003",1840480812641,32656,"Boomers"
"2331","France",2003,"male","55-74 years",1816,5329819,34.07,"France2003",1840480812641,32656,"Silent"
"2332","France",2003,"male","25-34 years",1038,4076309,25.46,"France2003",1840480812641,32656,"Generation X"
"2333","France",2003,"female","75+ years",457,2996734,15.25,"France2003",1840480812641,32656,"Silent"
"2334","France",2003,"female","35-54 years",1163,8639264,13.46,"France2003",1840480812641,32656,"Boomers"
"2335","France",2003,"female","55-74 years",785,5919087,13.26,"France2003",1840480812641,32656,"Silent"
"2336","France",2003,"male","15-24 years",495,3973756,12.46,"France2003",1840480812641,32656,"Millenials"
"2337","France",2003,"female","25-34 years",281,4060810,6.92,"France2003",1840480812641,32656,"Generation X"
"2338","France",2003,"female","15-24 years",141,3855507,3.66,"France2003",1840480812641,32656,"Millenials"
"2339","France",2003,"male","5-14 years",26,3781291,0.69,"France2003",1840480812641,32656,"Millenials"
"2340","France",2003,"female","5-14 years",6,3604023,0.17,"France2003",1840480812641,32656,"Millenials"
"2341","France",2004,"male","75+ years",1233,1750685,70.43,"France2004",2115742488205,37240,"Silent"
"2342","France",2004,"male","35-54 years",3374,8436959,39.99,"France2004",2115742488205,37240,"Boomers"
"2343","France",2004,"male","55-74 years",1800,5479461,32.85,"France2004",2115742488205,37240,"Silent"
"2344","France",2004,"male","25-34 years",947,4061640,23.32,"France2004",2115742488205,37240,"Generation X"
"2345","France",2004,"female","75+ years",459,3076877,14.92,"France2004",2115742488205,37240,"Silent"
"2346","France",2004,"female","35-54 years",1259,8660789,14.54,"France2004",2115742488205,37240,"Boomers"
"2347","France",2004,"female","55-74 years",819,6047298,13.54,"France2004",2115742488205,37240,"Silent"
"2348","France",2004,"male","15-24 years",486,3997101,12.16,"France2004",2115742488205,37240,"Millenials"
"2349","France",2004,"female","25-34 years",272,4035822,6.74,"France2004",2115742488205,37240,"Generation X"
"2350","France",2004,"female","15-24 years",135,3880131,3.48,"France2004",2115742488205,37240,"Millenials"
"2351","France",2004,"male","5-14 years",15,3782655,0.4,"France2004",2115742488205,37240,"Millenials"
"2352","France",2004,"female","5-14 years",5,3604504,0.14,"France2004",2115742488205,37240,"Millenials"
"2353","France",2005,"male","75+ years",1325,1808791,73.25,"France2005",2196126103718,38420,"Silent"
"2354","France",2005,"male","35-54 years",3193,8428642,37.88,"France2005",2196126103718,38420,"Boomers"
"2355","France",2005,"male","55-74 years",1905,5611154,33.95,"France2005",2196126103718,38420,"Silent"
"2356","France",2005,"male","25-34 years",946,4047608,23.37,"France2005",2196126103718,38420,"Generation X"
"2357","France",2005,"female","75+ years",474,3160051,15,"France2005",2196126103718,38420,"Silent"
"2358","France",2005,"female","55-74 years",875,6158540,14.21,"France2005",2196126103718,38420,"Silent"
"2359","France",2005,"female","35-54 years",1159,8661387,13.38,"France2005",2196126103718,38420,"Boomers"
"2360","France",2005,"male","15-24 years",439,3992606,11,"France2005",2196126103718,38420,"Millenials"
"2361","France",2005,"female","25-34 years",240,4015093,5.98,"France2005",2196126103718,38420,"Generation X"
"2362","France",2005,"female","15-24 years",128,3877610,3.3,"France2005",2196126103718,38420,"Millenials"
"2363","France",2005,"male","5-14 years",21,3789200,0.55,"France2005",2196126103718,38420,"Millenials"
"2364","France",2005,"female","5-14 years",8,3610005,0.22,"France2005",2196126103718,38420,"Millenials"
"2365","France",2006,"male","75+ years",1272,1873693,67.89,"France2006",2318593651988,40097,"Silent"
"2366","France",2006,"male","35-54 years",3139,8448839,37.15,"France2006",2318593651988,40097,"Boomers"
"2367","France",2006,"male","55-74 years",1875,5745824,32.63,"France2006",2318593651988,40097,"Silent"
"2368","France",2006,"male","25-34 years",887,3953119,22.44,"France2006",2318593651988,40097,"Generation X"
"2369","France",2006,"female","75+ years",451,3282478,13.74,"France2006",2318593651988,40097,"Silent"
"2370","France",2006,"female","55-74 years",862,6363131,13.55,"France2006",2318593651988,40097,"Silent"
"2371","France",2006,"female","35-54 years",1130,8713240,12.97,"France2006",2318593651988,40097,"Boomers"
"2372","France",2006,"male","15-24 years",398,4014107,9.92,"France2006",2318593651988,40097,"Millenials"
"2373","France",2006,"female","25-34 years",255,3997748,6.38,"France2006",2318593651988,40097,"Generation X"
"2374","France",2006,"female","15-24 years",124,3915675,3.17,"France2006",2318593651988,40097,"Millenials"
"2375","France",2006,"male","5-14 years",22,3850817,0.57,"France2006",2318593651988,40097,"Millenials"
